reviewid,genre
11398,rock
11467,pop/r&b
11452,rock
11404,rock
11404,metal
11294,rock
11422,rock
11458,rap
11451,rock
11425,folk/country
11391,rock
11417,rock
11417,experimental
11371,rock
11438,electronic
11453,pop/r&b
11360,experimental
11432,rock
11432,metal
11202,rock
11429,rock
11430,rock
11431,
11365,rock
11442,electronic
11444,
11423,rock
11419,electronic
11354,global
11354,pop/r&b
11354,folk/country
11427,rock
11427,electronic
11441,rock
11426,rock
11426,electronic
11368,pop/r&b
11356,rap
11433,rock
11439,rock
11385,rap
11385,electronic
11364,rock
11306,
11400,rock
11400,pop/r&b
11676,rock
11379,
11293,rock
11395,rock
11668,rock
11668,metal
11668,electronic
11416,rock
11415,rock
11259,rap
11266,rock
11266,jazz
11401,rock
11401,electronic
11405,rock
11363,rock
11363,electronic
11394,rock
11394,experimental
11342,rock
11342,experimental
11403,rock
11408,rock
11322,rock
11334,rock
11369,rock
11406,rock
11406,electronic
11409,rock
11409,electronic
11281,global
11281,pop/r&b
11281,folk/country
11389,
11402,rock
11664,
11407,rock
11407,electronic
11351,rock
11290,rock
11300,electronic
11672,rock
11672,folk/country
11387,rock
11387,electronic
11390,rock
11393,rock
11287,rock
11287,experimental
11660,
11381,rock
11381,experimental
11372,rock
11345,electronic
11177,rock
11177,electronic
11337,rock
11666,rock
11367,rock
11367,experimental
11303,rock
11353,electronic
11380,rock
11370,rock
11370,experimental
11275,rock
11331,
11282,rock
11375,rock
11335,rock
11335,experimental
11335,electronic
11255,
11330,rock
11299,
11352,rock
11352,experimental
11366,rock
11231,rock
11357,metal
11283,rock
11283,experimental
11362,electronic
11361,rock
11361,experimental
11340,rock
11321,
11286,rap
11289,rock
11316,rock
11316,jazz
11316,experimental
11329,rock
11329,metal
11329,electronic
11309,
11248,rock
11350,rock
11358,rock
11311,rap
11311,pop/r&b
11310,global
11318,electronic
11308,rock
11325,rock
11315,electronic
11336,rock
11320,rock
11324,rock
11344,rock
11344,electronic
11323,rock
11323,experimental
11307,metal
11296,rap
11319,rock
11319,electronic
11326,electronic
11278,rock
11278,experimental
11272,rock
11272,experimental
11272,electronic
11261,rock
11328,rock
11328,rap
11332,
11333,rock
11292,rock
11229,rock
11327,rock
11291,rock
11291,electronic
11273,
11304,rock
11288,rock
11662,
11317,rock
11305,rock
11238,rock
11238,metal
11230,rock
11246,rock
11246,experimental
11268,rock
11301,
11262,rock
11262,experimental
11262,electronic
11241,rock
11302,rock
11302,electronic
11274,rock
11274,electronic
11251,metal
11253,metal
11271,rock
11271,electronic
11297,rock
11297,experimental
11297,electronic
11298,rock
11247,rock
11252,jazz
11256,rock
11236,folk/country
11276,rock
11295,rock
11295,electronic
11232,pop/r&b
11279,
11280,electronic
11215,electronic
11270,metal
11264,rock
11264,metal
11264,electronic
11227,pop/r&b
11267,rock
11267,electronic
11277,rap
11225,rock
11249,rock
11249,experimental
11226,
11237,
11201,rock
11239,rock
11224,rock
11228,rock
11269,rock
11269,electronic
11258,rock
11211,rock
11221,
11217,rock
11254,rock
11254,rap
11263,rock
11214,rock
11223,
11216,pop/r&b
11216,folk/country
11260,rock
11265,rap
11197,rock
11197,metal
11205,
11210,rock
11219,rock
11220,rock
11250,rock
11250,metal
11198,rock
11213,metal
11240,electronic
11244,rock
11196,pop/r&b
11204,rock
11180,
11245,electronic
11243,rock
11243,electronic
11199,metal
11195,
11186,pop/r&b
11235,rock
11242,rap
11207,metal
11192,rock
11190,
11233,rock
11234,pop/r&b
11234,electronic
11134,rap
11178,rap
11188,pop/r&b
11206,rock
11218,rock
11218,metal
11174,rock
11173,rock
11173,electronic
11172,electronic
11203,
11212,electronic
11175,rock
11171,rap
11170,
11187,rock
11189,rock
11159,global
11159,pop/r&b
11169,rock
11158,pop/r&b
11208,rock
11209,electronic
11157,folk/country
11182,rock
11164,rock
11128,rock
11128,electronic
11194,
11151,jazz
11154,rock
11168,rock
11200,electronic
11176,rock
11176,jazz
11176,electronic
11146,
11143,rock
11143,experimental
11162,rock
11179,rock
11156,metal
11193,
11139,rock
11140,rock
11185,rock
11184,rock
11142,rock
11142,electronic
11167,electronic
11130,
11160,rock
11191,folk/country
11133,
11131,rock
11138,rock
11181,rock
11183,rock
11124,rock
11125,rock
11137,rock
11163,pop/r&b
11155,rock
11155,metal
11117,rock
11119,rock
11119,metal
11120,folk/country
11120,experimental
11658,electronic
11150,rock
11150,experimental
11150,electronic
11116,electronic
11118,
11122,rock
11161,rap
11161,pop/r&b
11144,rock
11114,rap
11114,jazz
11098,rock
11096,electronic
11152,rock
11152,electronic
11147,rock
11147,experimental
11147,electronic
11087,rap
11090,rock
11105,
11153,rock
11656,rock
11108,rock
11108,experimental
11097,rap
11072,
11141,rock
11652,rock
11652,metal
11145,rock
11093,rock
11103,rock
11132,rock
11126,rock
11126,metal
11123,rock
11110,experimental
11110,electronic
11092,jazz
11092,metal
11654,
11115,rock
11089,electronic
11084,folk/country
11094,rock
11129,electronic
11101,global
11088,rock
11088,experimental
11083,rock
11085,pop/r&b
11127,rock
11036,rock
11074,
11082,metal
11081,rock
11121,rock
11121,electronic
11109,rap
11109,jazz
11109,electronic
11111,
11113,pop/r&b
11106,rock
11106,electronic
11112,rock
11086,rock
11068,folk/country
11076,rock
11076,experimental
11071,rock
11091,rock
11091,experimental
11107,electronic
11062,
11077,jazz
11077,electronic
11050,rock
11050,electronic
11650,global
11650,pop/r&b
11650,jazz
11104,rock
11095,rock
11040,rock
11040,metal
11078,rock
11058,rock
11059,electronic
11102,rock
11057,rock
11073,electronic
11080,rock
11067,rock
11043,
11063,jazz
11054,rock
11065,rock
11065,experimental
11079,rock
11035,rock
11035,experimental
11061,
11037,rap
11056,rock
11075,rock
11027,
11039,rock
11039,electronic
11038,metal
11033,pop/r&b
11066,rock
11066,experimental
11069,rock
11642,
11025,rock
11064,rock
11070,rock
11070,experimental
11026,rap
11029,rock
11029,experimental
11032,pop/r&b
11032,experimental
11644,rock
11046,rock
11060,
10963,
10977,rap
11042,rap
11638,rock
11638,experimental
11055,
11024,electronic
11023,pop/r&b
11051,electronic
11053,
11010,rock
11004,
10997,jazz
10997,pop/r&b
10997,electronic
11648,rock
11648,electronic
11034,rock
11028,rock
11016,rap
11016,pop/r&b
11011,rock
11049,rock
11049,experimental
11640,experimental
11640,electronic
11052,rap
11018,rock
11018,electronic
11009,rock
11001,experimental
11041,
11006,
10943,rock
10992,rap
10992,pop/r&b
11646,
10958,rock
10976,rock
10996,folk/country
10993,rock
10993,electronic
11021,metal
10954,
11019,rock
10972,rock
10972,jazz
10972,metal
10995,
11022,rap
11017,rock
10962,rap
10998,rock
10998,metal
10998,experimental
10991,folk/country
11020,rock
10957,
10971,rap
10994,rock
10990,
10737,
10984,rock
10984,electronic
10974,rap
10966,rock
10966,experimental
10989,rock
11008,rock
10747,
10973,rap
10973,pop/r&b
10973,metal
10967,rock
11005,rap
11005,pop/r&b
11007,experimental
10929,rock
10951,rock
10985,rock
10986,rock
10986,electronic
10988,rock
10970,
10956,rock
10956,metal
10941,rock
10955,rock
11636,
10981,rock
10983,
10889,rap
10889,pop/r&b
10948,rock
10982,
10987,electronic
10893,rock
10919,rock
10927,rock
10927,pop/r&b
10935,
10975,rap
10940,rock
10940,experimental
10944,folk/country
10882,rock
10968,rock
10964,
10939,rock
10930,rock
10942,folk/country
10969,global
10960,rap
10832,folk/country
10902,electronic
10897,rock
10897,pop/r&b
10897,folk/country
10965,rap
10870,rock
10909,rock
10909,electronic
10926,rap
10911,rock
10961,rock
10952,pop/r&b
10912,rock
10912,experimental
10907,electronic
10917,rock
10959,rock
10928,rap
10920,electronic
10767,global
10767,jazz
10767,pop/r&b
10906,rap
10906,metal
10953,rock
10932,rock
10932,electronic
10903,experimental
10915,pop/r&b
10916,pop/r&b
10916,folk/country
10916,electronic
11632,rock
11632,metal
11632,electronic
10945,rock
10947,rock
10947,electronic
10884,rock
10931,
10946,rock
10936,rap
11634,rock
10842,jazz
10867,rock
10938,rock
10924,rock
10924,electronic
10880,rock
10887,
10894,rock
10937,rock
10933,rock
10933,rap
11626,rock
10876,rock
10888,folk/country
10934,folk/country
10923,
10886,rock
10846,rock
10851,rock
10851,experimental
10905,global
10918,experimental
10921,
10872,rock
10855,rap
10925,electronic
10910,rock
10910,electronic
10854,rock
10829,rock
10829,experimental
10829,electronic
10868,rock
10868,electronic
10875,rap
10922,rock
10922,electronic
10852,
10862,rock
10853,rock
10904,rock
10904,electronic
10898,rock
10837,rap
10837,pop/r&b
10837,metal
10860,folk/country
10845,
10901,jazz
10908,rap
10899,rock
10820,rock
10820,pop/r&b
10847,rock
11913,
10895,folk/country
10900,pop/r&b
10838,electronic
10823,rap
10823,jazz
10881,rock
10877,experimental
10877,electronic
10833,rock
10831,rock
10826,rock
10826,experimental
10896,rap
10890,rock
10812,electronic
10778,rock
10839,rap
11628,folk/country
10885,rap
10883,rap
10779,rock
10821,rock
10821,metal
10879,rap
10856,rock
10856,electronic
10878,rock
10814,rock
10822,
11630,rock
10793,rock
10806,rock
10806,electronic
10813,
10808,global
10871,rock
10850,rock
10809,rock
10804,electronic
10811,rock
10811,electronic
10869,
10861,rock
10803,rock
10803,experimental
10796,
10807,rock
10807,electronic
10770,rock
10859,
10797,
10774,rock
10787,electronic
10754,electronic
11912,rock
11912,jazz
10848,pop/r&b
10789,pop/r&b
10798,rock
10798,electronic
10849,rock
10843,rock
10843,electronic
10600,rock
10758,rock
10644,folk/country
10844,rock
10844,experimental
10841,
10828,rock
10800,rock
10824,rock
10824,experimental
11624,rock
10840,rock
10840,experimental
10784,rock
10780,rock
10786,rock
10825,rock
10825,experimental
10830,electronic
10791,rap
10795,rock
10795,electronic
10781,rock
10805,rock
10805,electronic
10827,rock
10773,rock
10773,experimental
10773,electronic
10755,rock
10769,
10816,rock
10816,electronic
10742,rock
10771,rock
10760,
10772,rock
11622,electronic
10817,
10716,global
10716,electronic
10740,
10748,rock
10748,experimental
10799,rock
10799,experimental
10815,rock
10810,
10761,rock
10761,electronic
10745,rock
10668,electronic
10790,
10746,rock
10746,experimental
10725,jazz
10725,experimental
10744,rock
10744,rap
10794,pop/r&b
10607,rock
10751,rock
10751,electronic
10693,rock
10693,metal
10722,rap
10722,pop/r&b
10792,rock
10782,pop/r&b
10782,electronic
10713,pop/r&b
10713,electronic
10741,folk/country
10730,rap
10783,rock
10788,rock
10736,rock
10634,jazz
10724,rock
10785,rock
10762,rock
10738,rock
10723,pop/r&b
10715,rock
10765,rock
10765,electronic
10777,jazz
10720,rock
10720,electronic
10732,rock
10710,rock
10763,rock
10763,electronic
10766,rock
10766,metal
10753,rock
10752,rock
10731,rock
11910,rock
11910,electronic
10756,rock
10768,rock
10617,jazz
10718,rock
10718,experimental
10759,rock
10764,rock
10764,experimental
10664,jazz
10664,experimental
10672,pop/r&b
10727,rock
10727,electronic
10757,rock
11911,rock
10719,jazz
10719,folk/country
10719,pop/r&b
10674,rock
10726,rock
10743,rock
10743,electronic
10739,electronic
10677,rock
10721,rock
10651,folk/country
10729,rock
10709,rock
10700,rock
10700,experimental
10673,jazz
10684,rock
10728,rock
10733,rock
10707,rock
10707,electronic
10661,rock
10702,rock
10734,rock
10735,rock
10714,rock
10714,electronic
10706,rock
10692,pop/r&b
10711,rock
10711,experimental
10712,rock
10701,rock
10662,rock
10669,rock
10717,rock
10705,rock
10705,experimental
10679,rock
10690,rock
10631,rock
10698,rock
10708,rock
10696,rock
10696,metal
10655,rock
10655,electronic
10680,rock
10694,rock
10688,electronic
10699,experimental
10695,rock
10660,rock
10691,folk/country
10703,rock
10670,rock
10624,rock
10624,electronic
10683,rock
10697,rock
10704,rock
10704,electronic
10666,rock
10663,rock
10663,folk/country
10640,rock
10687,folk/country
10653,
10647,rock
10642,rock
10659,rock
10659,metal
10671,rock
10671,experimental
10689,rock
10689,metal
10689,experimental
10646,metal
10639,rock
10639,electronic
10587,
10681,rock
10681,experimental
10682,rock
11909,electronic
10652,rock
10652,experimental
10641,rock
10678,rock
10643,rock
10657,folk/country
10614,rap
10638,
10676,rock
10676,experimental
10675,electronic
10623,electronic
10629,rock
10627,rock
10627,rap
10627,pop/r&b
10645,rock
10645,experimental
10667,rock
10667,experimental
10615,rock
10612,electronic
10621,rap
10599,
10665,rock
10665,electronic
10611,global
10611,pop/r&b
10609,
10625,rock
10649,rock
10656,rock
10632,rock
10604,rock
10610,rock
10622,rock
10658,rap
10654,rap
10654,pop/r&b
10597,experimental
10605,rock
10650,rock
10650,experimental
10648,rock
10569,
10635,rap
10637,rock
10637,electronic
10577,rock
10636,
10584,folk/country
10593,global
10593,pop/r&b
10586,rock
10626,rock
10633,metal
10608,rock
10608,global
10582,pop/r&b
10573,rock
10620,rock
10630,rock
10581,folk/country
10589,rock
10580,pop/r&b
10616,rock
10628,rock
10606,rap
10606,pop/r&b
10596,rock
10585,rock
10585,electronic
10595,rock
10594,
10613,electronic
10578,rock
10574,rock
10574,experimental
10574,electronic
10592,
10601,electronic
11907,rock
10572,rock
10568,rock
11908,
10598,rap
10562,rock
10562,electronic
10567,rock
10566,rock
10583,rap
10590,pop/r&b
10553,rock
10560,rap
10565,rock
10588,rock
10588,experimental
10591,rock
10591,experimental
10563,rock
10549,
10552,global
10552,pop/r&b
10561,rock
10570,rock
10551,rock
10546,electronic
10550,rock
10559,rock
10579,rock
10545,experimental
10547,rock
10547,electronic
10538,rock
10534,
10571,
10555,rock
10542,rock
10554,rock
10564,global
10564,pop/r&b
10556,rock
10536,rock
10540,metal
10529,rock
10529,electronic
10557,rock
10558,rock
10543,rock
10543,electronic
10528,rock
10539,rock
10539,metal
10541,rap
10548,rock
10548,metal
10504,rock
10523,folk/country
10524,pop/r&b
10524,electronic
10544,
10532,metal
10532,experimental
10505,
10519,rock
10522,rap
10522,pop/r&b
10535,rock
10537,electronic
10506,
10507,electronic
10513,rock
10533,
10530,
10502,experimental
10510,pop/r&b
10503,rock
10518,rock
10518,electronic
11906,rock
11906,experimental
11906,electronic
10531,
10490,
10508,rock
10527,rock
10527,experimental
10517,pop/r&b
10464,folk/country
