reviewid,artist
10118,alias
10020,the aliens
10116,prodigy
10137,patti smith
10112,the rakes
10117,germans
10110,stephen vitiello
10136,the hold steady
10122,cocorosie
10113,the crayon fields
10105,the fratellis
10097,idlewild
10133,klaxons
10126,throbbing gristle
10114,various artists
10107,noisettes
10079,31knots
10125,nine inch nails
10098,the bark haze
10115,mice parade
10093,novi split
10103,mika
10082,deerhunter
10106,spank rock
10104,the comas
10094,let's go sailing
10109,laura veirs
11900,dolly parton
10084,cornelius
10092,elvis perkins in dearland
10092,elvis perkins
10091,lucky dragons
10090,radical face
10111,the twilight sad
10073,shearwater
10081,bobby conn
10086,sarah nixey
10083,golden ball
10108,junior boys
10102,blonde redhead
10077,adult.
10075,yellowman
10080,circle
10089,tv on the radio
10085,boredoms
10074,xbxrx
10076,infinite livez
10069,dr. dog
10095,bright eyes
10087,brother ali
10070,best of seth
10067,the chalets
10049,rosie thomas
10059,grinderman
10045,the rosebuds
10078,dominik eulberg
10062,lost in the trees
10058,high priest
10065,xiu xiu
10072,kings of leon
10051,good shoes
10060,redman
10057,the last town chorus
10071,matthew herbert
10068,maximo park
10055,tinariwen
10054,young galaxy
10053,the finches
10064,stars of the lid
10066,nick cave & the bad seeds
10037,moving oos
10063,call me lightning
10048,young buck
10061,timbaland
9839,cloud cult
9938,the red crayola
10043,howling bells
10042,sj esau
10056,"willie nelson, merle haggard, and ray price"
10041,pentangle
10052,justine d
9996,rich boy
10046,the dead science
10050,various artists
10034,devin the dude
10035,vieux farka tour
10044,david kilgour
10036,rtx
10047,fountains of wayne
10032,amy winehouse
10029,land of talk
10030,unsane
10028,paula frazer and tarnation
10040,j dilla
10038,the black dog
10031,earth
10027,the assemble head in sunburst sound
10023,ghost stories
10022,the field
10039,brett anderson
10015,axolotl
10026,victor bermon
10013,madeline
10016,andrew bird
10033,various artists
10019,times new viking
10007,hotel alexis
10011,aqueduct
10025,panda bear
10021,mary weiss
10004,palomar
9910,the zincs
9992,fulton lights
9997,nadja
10012,tracey thorn
10018,ted leo and the pharmacists
10001,mother mother
9998,paper airplanes
10017,lcd soundsystem
9995,the stooges
9977,various artists
10014,jesse sykes & the sweet hereafter
10003,pagoda
10010,modest mouse
10009,kieran hebden
9988,various artists
9994,welcome
10002,milenasong
9989,secret mommy
10006,el-p
10005,a sunny day in glasgow
9972,my latest novel
9990,momus
9991,low
10000,pole
9985,odawas
9983,svarte greiner
9999,mm
9981,the ponys
9961,various artists
9932,panther
9973,bob & gene
9976,wolf & cub
9984,neil young
9986,various artists
9979,catherine howe
9978,rio en medio
9970,willy mason
9980,beck
9987,the fall
9982,fucked up
9964,winterkids
9969,tempo no tempo
9966,rjd2
9957,nico
9962,cheeseburger
9971,the one am radio
9959,chris garneau
9958,sun kil moon
9965,patrick wolf
9968,dlek
9974,the frames
9967,omar rodriguez-lpez & damo suzuki
9975,air
9955,marissa nadler
9953,dean & britta
9924,the view
9951,rwake
9963,bright eyes
9941,au revoir simone
9954,big business
9948,greg ashley
9952,money mark
9946,arcade fire
9945,amon tobin
9909,charlotte hatherley
9943,damero
9960,barr
9956,!!!
9944,the zombies
9925,the eternals
9942,tanakh
9947,the diminisher
9949,kaiser chiefs
9933,aesop rock
9922,electric light orchestra
9936,mittens on strings
9928,love of diagrams
9934,johnny cash
9929,gui boratto
9920,uncut
9950,trans am
9940,yellow swans & birchville cat motel
9913,the early years
9931,luscious jackson
9918,ignatz
9930,m. ward
9939,black lips
9911,various artists
11899,the capstan shafts
9935,do make say think
9915,lavender diamond
9789,white flight
9919,marnie stern
9937,madonna
9904,thomas brinkmann
9901,benevento/russo duo
9903,l. pierre
9899,papercuts
9926,eluvium
9905,richard swift
9902,dredd foole
9896,gotye
9927,boredoms
9917,shining
9887,the high llamas
9923,elephant man
9892,p.g. six
9921,charlie louvin
9914,the besnard lakes
9884,the la's
9885,david karsten daniels
9893,tk webb
9912,lucinda williams
9916,explosions in the sky
9883,rhys chatham
9886,the memory band
9891,softlightes
9890,tim hecker
9900,various artists
9881,the trees community
9882,imitation electric piano
9889,the berg sans nipple
9897,various artists
9898,studio
9875,juggaknots
9878,clouds
9880,julie doiron
9895,soft circle
9894,various artists
9877,women and children
9869,six parts seven
9876,kristin hersh
9879,lifetime
9888,various artists
9862,cyann & ben
9867,carlos giffoni
9868,the bird and the bee
9873,calla
9850,jesu
9874,the postmarks
9846,the faces
9865,various artists
11898,the jam
9843,the apples in stereo
9853,young widows
9860,the ruby suns
9861,cougar
9854,o.lamm
9866,dexys midnight runners
9872,sondre lerche
9857,weasel walter quartet
9855,bat for lashes
9871,yoko ono
9870,benjy ferree
9844,audionom
9849,rafter
9856,alasdair roberts
9864,various artists
9863,loney dear
9845,radicalfashion
9838,nurse & soldier
9848,vert
9859,bloc party
9858,apostle of hustle
9851,ghost
9823,future pilot aka
9840,laibach
9852,various artists
9847,the rza presents
9836,new young pony club
9822,human host
9837,early day miners
11897,boredoms
9832,busdriver
9833,the dead c
9834,the broken west
9835,architecture in helsinki
9826,beirut
9827,frank sinatra
9828,hella
9809,husky rescue
9819,no bra
9824,deerhunter
9825,various artists
9821,various artists
9813,noah georgeson
9791,kath bloom
9820,clap your hands say yeah
9790,various artists
9802,thomas mapfumo and the blacks unlimited
9800,tralala
9817,daylight's for the birds
9797,hammock
9801,pulp
9816,ricardo villalobos
9799,to live and shave in l.a.
9779,aereogramme
9818,animal collective
11895,botch
9811,rob crow
9784,k-os
9786,christina rosenvinge
9796,of montreal
9814,various artists
9795,david daniell
9763,rachid taha
9807,"daniel ""a.i.u."" higgs"
9810,deerhoof
9815,arbouretum
9788,relay
9773,ooioo
9772,doleful lions
9808,the shins
9812,field music
9806,various artists
9798,sloan
9766,helios
9785,andy partridge
11896,green day
9780,pop levi
9774,bracken
9761,jackwacker
9768,menomena
9792,david vandervelde
9767,dark meat
9782,exploding star orchestra
9752,joe lally
9787,boris
9787,michio kurihara
9781,america
9762,the aquarium
9769,blake miller
9770,psychic ills
11894,various artists
9783,the earlies
9764,gruppo di improvvisazione nuova consonanza
9756,vietnam
9759,ciara
9778,"the good, the bad & the queen"
9777,gang starr
9742,charlemagne palestine and tony conrad
9755,m. craft
9765,paul brill
9771,the long blondes
9753,various artists
9693,ponytail
9750,yabby you
9749,nina simone
9757,matthew herbert
9737,arab strap
9719,silkworm
9754,miho hatori
9748,starless & bible black
9760,fennesz
9747,matisyahu
9734,pas/cal
9741,jeremy enigk
9740,flying lotus
9751,sally shapiro
9758,various artists
9743,paul wirkus
9739,pinebender
9746,two ton boa
9745,neko case
9744,xiu xiu
9736,lullatone
9732,the manhattan love suicides
9728,matt & kim
2408,julie doiron
9696,dusty springfield
9730,maja ratkje
9733,seekers who are lovers
9735,matt valentine and erika elder
9727,the silent years
9738,mos def
9715,frightened rabbit
9723,solar anus
9724,tara jane o'neil
9716,jackie mittoo
9720,gruff rhys
9722,black devil disco club
9697,julie sokolow
9731,simon joyner & the fallen men
9700,plastic little
9717,opeth
9666,ktl
9648,ramblin' jack elliott
9707,iv thieves
9685,the jet age
9729,nas
9710,josef k
9713,aloe blacc
9714,tiga
9726,clint mansell
9721,ghostface killah
11892,girls aloud
9725,mahogany
9689,horse feathers
9709,hem
9688,vince guaraldi
9718,oh no
9680,converge
9677,giddy motors
9699,london sinfonietta
11893,the wrens
9708,babyshambles
9692,arthur russell
9702,jan jelinek
9656,melvins
9712,sonic youth
9711,jeezy
9671,the gothic archies
9684,polysics
9686,ocrilim
9679,tristeza
9653,john fahey
9706,foo fighters
9668,various artists
9676,schneider tm
9703,gwen stefani
9701,bob wills and his texas playboys
9665,the twilight sad
9690,white magic
9664,dirty faces
9687,neil young
9687,crazy horse
9695,lee hazlewood
9694,prurient
9645,indian jewelry
9650,mixel pixel
9691,the doors
9698,various artists
9657,math and physics club
9659,songs of green pheasant
9651,les georges leningrad
9678,air
11891,the knife
9667,brakes
9655,bad brains
9629,robert lippok
9683,oasis
9682,robyn
9670,my my
9639,the usa is a monster
9646,norfolk & western
9669,the beatles
9681,depeche mode
9633,corrina repp
9634,fe-mail
9635,shout out out out out
9660,u2
9662,isis
11890,pattern is movement
9632,ensemble
9626,cale parks
9631,hello saferide
9661,tom waits
9663,2pac
9627,max richter
9628,benot pioulard
9658,clipse
9507,the walker brothers
9643,the brother kite
9624,kidz in the hall
9615,summer hymns
9652,swan lake
9641,damien rice
9608,various artists
9614,lithops
9625,pernice brothers
9644,sufjan stevens
9642,snoop dogg
9649,+/-
9593,william basinski
9600,the isles
9622,pit er pat
9640,the clash
9647,jay z
9613,the drones
9612,fields
9617,mogwai
9623,karen dalton
9596,mudsuckers
9611,under byen
9610,danava
9619,jarvis cocker
9638,rock plaza central
9590,r. keenan lawler
9606,tussle
9654,+/-
9630,...and you will know us by the trail of dead
9599,merle haggard
9597,devastations
9603,slumber party
9592,whitey
9620,the game
9621,pj harvey
9601,various artists
9595,manyfingers
9589,the prids
9616,joanna newsom
9618,johnny cash
9607,annuals
9605,johnny and the moon
9602,so percussion
9552,various artists
9609,michael mayer
9586,the places
9585,sparta
9588,electric six
9604,various artists
9556,isobel campbell
9583,jhann jhannsson
9547,nikki sudden
9535,ad astra per aspera
9594,destroyer
9598,various artists
9550,the skygreen leopards
9570,micah p. hinson
9580,damon mcmahon
9567,the evens
9577,willie nelson
9573,jean-claude vannier
9576,spanky wilson & the quantic soul orchestra
9575,takka takka
9591,pavement
9587,various artists
9579,peter and the wolf
9561,cee-lo green
9568,this american life
9562,luomo
9584,moby
9476,swan island
9553,o'death
9566,georgia anne muldrow
9569,the who
9581,the exploding hearts
9565,damien jurado
9544,n0 things
9542,dj mehdi
9582,lady sovereign
9574,squarepusher
9560,thunderbirds are now!
9555,christopher willits
9546,favourite sons
9563,sunn o))) & boris
9578,various artists
9540,lucero
9572,the horrors
9543,outputmessage
9571,animal collective
9564,various artists
9530,skullflower
9537,plan b
9551,angela desveaux
9558,nellie mckay
9557,clark
9541,frida hyvnen
9532,niobe
9531,ben kweller
9554,various production
9545,tony conrad
9495,the blow
9523,hanne hukkelberg
9528,hi-tek
9559,lindstrm
9441,various artists
9527,bert jansch
9519,james blackshaw
9519,jack rose
9519,peter walker
9519,sharron kraus
9519,shawn david mcmillen
9525,the battles
9548,the walkmen
9480,working for a nuclear free city
9465,various artists
9516,bobby bare jr.
9524,justice
9549,bright eyes
9481,various artists
9536,tom moulton
9490,young knives
9521,the curtains
9539,lcd soundsystem
9538,portastatic
9501,flying canyon
9508,dosh
9512,the nice boys
9534,clinic
9533,cold war kids
9489,doubled yellow swans
9459,alan singley & pants machine
9503,nicolay
9518,peter bjorn and john
9526,badly drawn boy
9517,viva voce
9520,joseph arthur
9496,envy
9529,goldfrapp
9522,malajube
9511,lake of dracula
9506,born ruffians
9475,rafter
9497,tim hecker
9513,klaxons
9451,120 days
9491,boduf songs
9498,darkel
9514,chavez
9515,oxford collapse
9452,robbie basho
9454,the mooney suzuki
9492,judah johnson
9509,albert hammond jr.
9510,robert pollard
9462,phon
9466,sunburned hand of the man
9504,tim buckley
9502,beach house
9500,trentemller
9461,aberdeen
9483,the low lows
9417,easy star all-stars
9505,various artists
9499,the blood brothers
9460,xasthur
9417,easy star all-stars
9505,various artists
9499,the blood brothers
9460,xasthur
9438,robyn hitchcock & the venus 3
9493,chin up chin up
9453,wovenhand
9479,califone
9494,various artists
9477,lou reed
9482,what made milwaukee famous
9473,okkervil river
9487,pet shop boys
9458,ho-ag
9468,susanna and the magical orchestra
9457,awesome color
9484,the killers
